dataset,rank,rank_percentile,frequency,range
diginetica,670,1.5582782073977453,124,popular
diginetica,671,1.5606074722817478,124,popular
diginetica,672,1.5629367371657505,124,popular
diginetica,673,1.565266002049753,124,popular
diginetica,674,1.5675952669337556,123,popular
diginetica,675,1.5699245318177584,123,popular
diginetica,676,1.572253796701761,123,popular
diginetica,677,1.5745830615857634,123,popular
diginetica,678,1.5769123264697662,123,popular
diginetica,679,1.5792415913537687,123,popular
diginetica,680,1.5815708562377713,123,popular
diginetica,681,1.583900121121774,122,popular
diginetica,682,1.5862293860057766,122,popular
diginetica,683,1.588558650889779,122,popular
diginetica,684,1.5908879157737819,122,popular
diginetica,685,1.5932171806577844,122,popular
diginetica,686,1.595546445541787,122,popular
diginetica,687,1.5978757104257897,122,popular
diginetica,688,1.6002049753097922,122,popular
diginetica,689,1.6025342401937948,121,popular
diginetica,690,1.6048635050777975,121,popular
diginetica,691,1.6071927699618,121,popular
diginetica,692,1.6095220348458026,121,popular
diginetica,693,1.6118512997298053,121,popular
diginetica,694,1.6141805646138079,121,popular
diginetica,695,1.6165098294978104,120,popular
diginetica,696,1.6188390943818132,120,popular
diginetica,697,1.6211683592658157,120,popular
diginetica,698,1.6234976241498182,120,popular
diginetica,699,1.625826889033821,120,popular
diginetica,700,1.6281561539178235,120,popular
diginetica,701,1.630485418801826,120,popular
diginetica,702,1.6328146836858288,120,popular
diginetica,703,1.6351439485698314,120,popular
diginetica,704,1.637473213453834,120,popular
diginetica,705,1.6398024783378367,120,popular
diginetica,706,1.6421317432218392,120,popular
diginetica,707,1.6444610081058417,120,popular
diginetica,708,1.6467902729898445,120,popular
diginetica,709,1.649119537873847,120,popular
diginetica,710,1.6514488027578496,119,popular
diginetica,711,1.6537780676418523,119,popular
diginetica,712,1.6561073325258548,119,popular
diginetica,713,1.6584365974098574,119,popular
diginetica,714,1.6607658622938601,119,popular
diginetica,715,1.6630951271778627,119,popular
diginetica,716,1.6654243920618652,119,popular
diginetica,717,1.667753656945868,119,popular
diginetica,718,1.6700829218298705,119,popular
diginetica,719,1.672412186713873,119,popular
diginetica,720,1.6747414515978758,119,popular
diginetica,721,1.6770707164818783,119,popular
diginetica,722,1.6793999813658809,119,popular
diginetica,723,1.6817292462498836,119,popular
diginetica,724,1.6840585111338862,119,popular
diginetica,725,1.6863877760178887,119,popular
diginetica,726,1.6887170409018915,118,popular
diginetica,727,1.691046305785894,118,popular
diginetica,728,1.6933755706698965,118,popular
diginetica,729,1.6957048355538993,118,popular
diginetica,730,1.6980341004379018,118,popular
diginetica,731,1.7003633653219044,118,popular
diginetica,732,1.702692630205907,118,popular
diginetica,733,1.7050218950899096,118,popular
diginetica,734,1.7073511599739122,118,popular
diginetica,735,1.709680424857915,118,popular
diginetica,736,1.7120096897419175,118,popular
diginetica,737,1.71433895462592,118,popular
diginetica,738,1.7166682195099228,117,popular
diginetica,739,1.7189974843939253,117,popular
diginetica,740,1.7213267492779278,117,popular
diginetica,741,1.7236560141619306,117,popular
diginetica,742,1.7259852790459331,117,popular
diginetica,743,1.7283145439299357,117,popular
diginetica,744,1.7306438088139384,117,popular
diginetica,745,1.732973073697941,117,popular
diginetica,746,1.7353023385819435,117,popular
diginetica,747,1.7376316034659463,117,popular
diginetica,748,1.7399608683499488,117,popular
diginetica,749,1.7422901332339513,117,popular
diginetica,750,1.744619398117954,117,popular
diginetica,751,1.7469486630019566,117,popular
diginetica,752,1.7492779278859591,117,popular
diginetica,753,1.751607192769962,116,popular
diginetica,754,1.7539364576539644,116,popular
diginetica,755,1.756265722537967,116,popular
diginetica,756,1.7585949874219697,116,popular
diginetica,757,1.7609242523059723,116,popular
diginetica,758,1.7632535171899748,116,popular
diginetica,759,1.7655827820739776,116,popular
diginetica,760,1.76791204695798,116,popular
diginetica,761,1.7702413118419826,116,popular
diginetica,762,1.7725705767259852,116,popular
diginetica,763,1.774899841609988,115,popular
diginetica,764,1.7772291064939905,115,popular
diginetica,765,1.779558371377993,115,popular
diginetica,766,1.7818876362619958,115,popular
diginetica,767,1.7842169011459983,115,popular
diginetica,768,1.7865461660300008,115,popular
diginetica,769,1.7888754309140036,115,popular
diginetica,770,1.7912046957980061,115,popular
diginetica,771,1.7935339606820087,115,popular
diginetica,772,1.7958632255660114,115,popular
diginetica,773,1.798192490450014,115,popular
diginetica,774,1.8005217553340165,115,popular
diginetica,775,1.8028510202180192,115,popular
diginetica,776,1.8051802851020218,114,popular
diginetica,777,1.8075095499860243,114,popular
diginetica,778,1.809838814870027,114,popular
diginetica,779,1.8121680797540296,114,popular
diginetica,780,1.8144973446380321,114,popular
diginetica,781,1.816826609522035,114,popular
diginetica,782,1.8191558744060374,114,popular
diginetica,783,1.82148513929004,114,popular
diginetica,784,1.8238144041740427,114,popular
diginetica,785,1.8261436690580453,114,popular
diginetica,786,1.8284729339420478,114,popular
diginetica,787,1.8308021988260506,114,popular
diginetica,788,1.833131463710053,114,popular
diginetica,789,1.8354607285940556,114,popular
diginetica,790,1.8377899934780584,114,popular
diginetica,791,1.840119258362061,114,popular
diginetica,792,1.8424485232460635,114,popular
diginetica,793,1.8447777881300662,113,popular
diginetica,794,1.8471070530140687,113,popular
diginetica,795,1.8494363178980713,113,popular
diginetica,796,1.851765582782074,113,popular
diginetica,797,1.8540948476660766,113,popular
diginetica,798,1.856424112550079,113,popular
diginetica,799,1.8587533774340819,113,popular
diginetica,800,1.8610826423180844,113,popular
diginetica,801,1.863411907202087,113,popular
diginetica,802,1.8657411720860897,113,popular
diginetica,803,1.8680704369700922,113,popular
diginetica,804,1.8703997018540948,113,popular
diginetica,805,1.8727289667380975,112,popular
diginetica,806,1.8750582316221,112,popular
diginetica,807,1.8773874965061026,112,popular
diginetica,808,1.8797167613901054,112,popular
diginetica,809,1.8820460262741079,112,popular
diginetica,810,1.8843752911581104,112,popular
diginetica,811,1.8867045560421132,112,popular
diginetica,812,1.8890338209261157,112,popular
diginetica,813,1.8913630858101182,112,popular
diginetica,814,1.893692350694121,111,popular
diginetica,815,1.8960216155781235,111,popular
diginetica,816,1.898350880462126,111,popular
diginetica,817,1.9006801453461288,111,popular
diginetica,818,1.9030094102301314,111,popular
diginetica,819,1.905338675114134,111,popular
diginetica,820,1.9076679399981367,111,popular
diginetica,821,1.9099972048821392,111,popular
diginetica,822,1.9123264697661417,111,popular
diginetica,823,1.9146557346501445,111,popular
diginetica,824,1.916984999534147,111,popular
diginetica,825,1.9193142644181496,111,popular
diginetica,826,1.9216435293021523,111,popular
diginetica,827,1.9239727941861549,111,popular
diginetica,828,1.9263020590701574,111,popular
diginetica,829,1.9286313239541601,110,popular
diginetica,830,1.9309605888381627,110,popular
diginetica,831,1.9332898537221652,110,popular
diginetica,832,1.935619118606168,110,popular
diginetica,833,1.9379483834901705,110,popular
diginetica,834,1.940277648374173,110,popular
diginetica,835,1.9426069132581758,110,popular
diginetica,836,1.9449361781421783,110,popular
diginetica,837,1.9472654430261809,110,popular
diginetica,838,1.9495947079101836,110,popular
diginetica,839,1.9519239727941862,110,popular
diginetica,840,1.9542532376781887,110,popular
diginetica,841,1.9565825025621915,110,popular
diginetica,842,1.958911767446194,110,popular
diginetica,843,1.9612410323301965,110,popular
diginetica,844,1.9635702972141993,110,popular
diginetica,845,1.9658995620982018,110,popular
diginetica,846,1.9682288269822044,109,popular
diginetica,847,1.9705580918662071,109,popular
diginetica,848,1.9728873567502097,109,popular
diginetica,849,1.9752166216342122,109,popular
diginetica,850,1.977545886518215,109,popular
diginetica,851,1.9798751514022175,109,popular
diginetica,852,1.98220441628622,109,popular
diginetica,853,1.9845336811702228,109,popular
diginetica,854,1.9868629460542253,109,popular
diginetica,855,1.9891922109382278,109,popular
diginetica,856,1.9915214758222306,109,popular
diginetica,857,1.9938507407062331,109,popular
diginetica,858,1.9961800055902357,109,popular
diginetica,859,1.9985092704742384,109,popular
diginetica,860,2.0008385353582407,109,popular
diginetica,861,2.0031678002422435,109,popular
diginetica,862,2.0054970651262463,109,popular
diginetica,863,2.0078263300102486,109,popular
diginetica,864,2.0101555948942513,109,popular
diginetica,865,2.012484859778254,109,popular
diginetica,866,2.0148141246622564,109,popular
diginetica,867,2.017143389546259,108,popular
diginetica,868,2.019472654430262,108,popular
diginetica,869,2.0218019193142642,108,popular
diginetica,870,2.024131184198267,108,popular
diginetica,871,2.0264604490822697,108,popular
diginetica,872,2.028789713966272,108,popular
diginetica,873,2.031118978850275,108,popular
diginetica,874,2.0334482437342776,108,popular
diginetica,875,2.03577750861828,108,popular
diginetica,876,2.0381067735022826,108,popular
diginetica,877,2.0404360383862854,108,popular
diginetica,878,2.0427653032702877,108,popular
diginetica,879,2.0450945681542905,108,popular
diginetica,880,2.0474238330382932,107,popular
diginetica,881,2.0497530979222955,107,popular
diginetica,882,2.0520823628062983,107,popular
diginetica,883,2.054411627690301,107,popular
diginetica,884,2.0567408925743034,107,popular
diginetica,885,2.059070157458306,107,popular
diginetica,886,2.061399422342309,107,popular
diginetica,887,2.063728687226311,107,popular
diginetica,888,2.066057952110314,107,popular
diginetica,889,2.0683872169943167,107,popular
diginetica,890,2.070716481878319,107,popular
diginetica,891,2.073045746762322,107,popular
diginetica,892,2.0753750116463245,107,popular
diginetica,893,2.077704276530327,107,popular
diginetica,894,2.0800335414143296,107,popular
diginetica,895,2.0823628062983324,107,popular
diginetica,896,2.0846920711823347,107,popular
diginetica,897,2.0870213360663374,107,popular
diginetica,898,2.08935060095034,107,popular
diginetica,899,2.0916798658343425,107,popular
diginetica,900,2.0940091307183453,106,popular
diginetica,901,2.096338395602348,106,popular
diginetica,902,2.0986676604863503,106,popular
diginetica,903,2.100996925370353,106,popular
diginetica,904,2.103326190254356,106,popular
diginetica,905,2.105655455138358,106,popular
diginetica,906,2.107984720022361,106,popular
diginetica,907,2.1103139849063637,106,popular
diginetica,908,2.112643249790366,106,popular
diginetica,909,2.1149725146743688,106,popular
diginetica,910,2.1173017795583715,106,popular
diginetica,911,2.119631044442374,106,popular
diginetica,912,2.1219603093263766,106,popular
diginetica,913,2.1242895742103793,106,popular
diginetica,914,2.1266188390943817,106,popular
diginetica,915,2.1289481039783844,106,popular
diginetica,916,2.131277368862387,106,popular
diginetica,917,2.1336066337463895,106,popular
diginetica,918,2.1359358986303922,106,popular
diginetica,919,2.138265163514395,106,popular
diginetica,920,2.1405944283983973,105,popular
diginetica,921,2.1429236932824,105,popular
diginetica,922,2.145252958166403,105,popular
diginetica,923,2.147582223050405,105,popular
diginetica,924,2.149911487934408,105,popular
diginetica,925,2.1522407528184107,105,popular
diginetica,926,2.154570017702413,105,popular
diginetica,927,2.1568992825864157,105,popular
diginetica,928,2.1592285474704185,105,popular
diginetica,929,2.161557812354421,105,popular
diginetica,930,2.1638870772384236,105,popular
diginetica,931,2.1662163421224263,105,popular
diginetica,932,2.1685456070064286,105,popular
diginetica,933,2.1708748718904314,105,popular
diginetica,934,2.173204136774434,105,popular
diginetica,935,2.1755334016584364,105,popular
diginetica,936,2.177862666542439,105,popular
diginetica,937,2.180191931426442,105,popular
diginetica,938,2.1825211963104443,104,popular
diginetica,939,2.184850461194447,104,popular
diginetica,940,2.18717972607845,104,popular
diginetica,941,2.189508990962452,104,popular
diginetica,942,2.191838255846455,104,popular
diginetica,943,2.1941675207304576,104,popular
diginetica,944,2.19649678561446,104,popular
diginetica,945,2.1988260504984627,104,popular
diginetica,946,2.2011553153824654,104,popular
diginetica,947,2.2034845802664678,104,popular
diginetica,948,2.2058138451504705,103,popular
diginetica,949,2.2081431100344733,103,popular
diginetica,950,2.2104723749184756,103,popular
diginetica,951,2.2128016398024783,103,popular
diginetica,952,2.215130904686481,103,popular
diginetica,953,2.2174601695704834,103,popular
diginetica,954,2.219789434454486,103,popular
diginetica,955,2.222118699338489,103,popular
diginetica,956,2.2244479642224912,103,popular
diginetica,957,2.226777229106494,103,popular
diginetica,958,2.2291064939904968,103,popular
diginetica,959,2.231435758874499,103,popular
diginetica,960,2.233765023758502,103,popular
diginetica,961,2.2360942886425046,103,popular
diginetica,962,2.238423553526507,103,popular
diginetica,963,2.2407528184105097,103,popular
diginetica,964,2.2430820832945124,103,popular
diginetica,965,2.2454113481785147,102,popular
diginetica,966,2.2477406130625175,102,popular
diginetica,967,2.2500698779465202,102,popular
diginetica,968,2.2523991428305226,102,popular
diginetica,969,2.2547284077145253,102,popular
diginetica,970,2.257057672598528,102,popular
diginetica,971,2.2593869374825304,102,popular
diginetica,972,2.261716202366533,102,popular
diginetica,973,2.264045467250536,102,popular
diginetica,974,2.266374732134538,102,popular
diginetica,975,2.268703997018541,102,popular
diginetica,976,2.2710332619025437,102,popular
diginetica,977,2.273362526786546,102,popular
diginetica,978,2.275691791670549,102,popular
diginetica,979,2.2780210565545516,102,popular
diginetica,980,2.280350321438554,102,popular
diginetica,981,2.2826795863225566,101,popular
diginetica,982,2.2850088512065594,101,popular
